04/07/2023	11:09	264	TransDCE t0 scan#LFDelay#LF-500_-200_100#LF-150_500_50#LF600_1000_100#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-500_-200_100#LF-150_500_50#LF600_1000_100	-22.95	124	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	12:11	265	TransDCE t0 scan#LFDelay#LF-500_0_500#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-500_0_500	-22.95	32	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	12:12	266	TransDCE t0 scan#LFDelay#LF-500_0_500#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-500_0_500	-22.95	22	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	12:14	267	TransDCE t0 scan#LFDelay#LF-500_0_500#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-500_0_500	-22.95	72	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	12:17	268	TransDCE t0 scan#LFDelay#LF-500_0_500#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris open #LF#LF#LF	-500_0_500	-22.95	58	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	12:21	269	TransDCE real scan#LFDelay#LF-1000_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000	-22.95	200	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	15:43	270	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000	-22.95	97	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:08	271	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-900_100_1000	-22.95	27	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:09	272	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-900_100_1000	-22.95	28	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:11	273	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.0e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-900_100_1000	-22.95	36	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:12	274	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-900_100_1000	-22.95	22	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:14	275	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000	-22.95	1153	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:14	276			-22.95	1153	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:14	277			-22.95	1153	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:14	278			-22.95	1153	1300	1300		24.9_92.4_22.5		1000	
04/07/2023	17:14	279			-22.95	1153	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	10:29	280	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 48V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000	-22.95	284	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	14:32	281	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_500_50#LF500_1000_100#LF2000_10000_1000#LFLens 57V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.4e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000	-22.95	223	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	17:40	282	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 57V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.4e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_100_1100	-22.95	35	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	17:47	283	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 57V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.4e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_100_1100	-22.95	106	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	17:52	284	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 48V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.15e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000	-22.95	253	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	21:27	285	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 48V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.15e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_0_1500	-22.95	42	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	21:29	286	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 48V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.15e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_0_1500	-22.95	18	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	21:30	287	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 48V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.15e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_100_1600	-22.95	40	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	21:31	288	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 48V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.15e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_100_1600	-22.95	41	1300	1300		24.9_92.4_22.5		1000	
05/07/2023	21:34	289	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000	-22.95	812	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	10:41	290	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_50_1050	-22.95	37	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	10:51	291	TransDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_50_1050	-22.95	76	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	10:54	292	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000	-22.95	149	1300	1300		24.9_92.4_22.5		1000	
